timestamp,rag_method,query,ground_truth,retrieved_count,retrieved_titles,answer,hit@5,mrr,precision@5,faithfulness,answer_relevance,context_utilization,retrieval_time,generation_time
2025-12-05T03:50:23.400208,Vector,fantasy OR fiction,"Secrets of a proper countess; Deep fantasy; Not my blood; The trial; Walk away; Eva y la tarta; Berry's Halloween costume trouble : read-along storybook and CD; The case of the poached egg; Kat's maps; El pez pucheros; Tucky Jo and Little Heart; The trouble with babies; Amid stars and darkness; The postman; The trick : a novel; Independence day; Always a bridesmaid; The hired man; Love & friendship : in which Jane Austen's Lady Susan Vernon is entirely vindicated : concerning the beautiful Lady Susan Vernon, her cunning daughter & the strange antagonism of the DeCourcy family; Oliver; Poppy the pirate dog and the missing treasure; Joseph had a little overcoat; A son called Gabriel : a novel; Waiting; Sticker girl; Yang guang xia de zui e; The sword of the Silver Knight; Princess Juniper of the Hourglass; Season of crimson blossoms; Ni shi guang yin pai de tang = You are the candy of time; If the fates allow : an LGBTQ holiday anthology; Feed; Dambo; Fashionably late; Hong qi qiu; You got a rock, Charlie Brown!; 5 minute Mickey Mouse stories; Noisy Nora; Ginger the stray kitten; A dog called Bear; The great cake race; Max and Bird; Blue sky; Calvin, look out! : a bookworm birdie gets glasses; Heather, the totality : a novel; Nightshade; Fright Club; Addison the April Fool's Day fairy; The Penderwicks : a summer tale of four sisters, two rabbits, and a very interesting boy; My family four floors up",0,,Hi! I'm Chatalog. I couldn't find any books matching your request.,0.0,0.0,0.0,1.0,0.0,0.3333,0.0,0.0
2025-12-05T03:50:23.400302,Vector,juvenile fiction,"Secrets of a proper countess; Not my blood; The trial; Walk away; Eva y la tarta; Big George : how a shy boy became President Washington; Berry's Halloween costume trouble : read-along storybook and CD; The case of the poached egg; Teen Titans go! Couch crusaders; Kat's maps; El pez pucheros; Left for dead : a young man's search for justice for the USS Indianapolis; Tucky Jo and Little Heart; The trouble with babies; Amid stars and darkness; I, fly : the buzz about flies and how awesome they are; The postman; The trick : a novel; Independence day; Always a bridesmaid; The hired man; Greek myths; Love & friendship : in which Jane Austen's Lady Susan Vernon is entirely vindicated : concerning the beautiful Lady Susan Vernon, her cunning daughter & the strange antagonism of the DeCourcy family; Toilets; Oliver; Poppy the pirate dog and the missing treasure; Joseph had a little overcoat; A son called Gabriel : a novel; Waiting; Sticker girl; How a house is built; Statue of Liberty : Liberty, enlightening the world; Yang guang xia de zui e; Angola; The sword of the Silver Knight; Princess Juniper of the Hourglass; Messages from Mars; Season of crimson blossoms; Ni shi guang yin pai de tang = You are the candy of time; If the fates allow : an LGBTQ holiday anthology; Feed; Dambo; Fashionably late; Hong qi qiu; You got a rock, Charlie Brown!; Man walks on the Moon; 5 minute Mickey Mouse stories; Noisy Nora; Ginger the stray kitten; A dog called Bear",0,,Hi! I'm Chatalog. I couldn't find any books matching your request.,0.0,0.0,0.0,1.0,0.0,0.3333,0.0,0.0
2025-12-05T03:50:23.400532,Vector,romance fiction,"Secrets of a proper countess; Not my blood; The trial; Walk away; Eva y la tarta; Berry's Halloween costume trouble : read-along storybook and CD; The case of the poached egg; Kat's maps; El pez pucheros; Tucky Jo and Little Heart; The trouble with babies; Amid stars and darkness; The postman; The trick : a novel; Independence day; Always a bridesmaid; The hired man; Love & friendship : in which Jane Austen's Lady Susan Vernon is entirely vindicated : concerning the beautiful Lady Susan Vernon, her cunning daughter & the strange antagonism of the DeCourcy family; Oliver; Poppy the pirate dog and the missing treasure; Joseph had a little overcoat; A son called Gabriel : a novel; Waiting; Sticker girl; Yang guang xia de zui e; The sword of the Silver Knight; Princess Juniper of the Hourglass; Season of crimson blossoms; Ni shi guang yin pai de tang = You are the candy of time; If the fates allow : an LGBTQ holiday anthology; Feed; Dambo; Fashionably late; Hong qi qiu; You got a rock, Charlie Brown!; 5 minute Mickey Mouse stories; Noisy Nora; Ginger the stray kitten; A dog called Bear; The great cake race; Max and Bird; Blue sky; Calvin, look out! : a bookworm birdie gets glasses; Heather, the totality : a novel; Nightshade; Fright Club; Addison the April Fool's Day fairy; The Penderwicks : a summer tale of four sisters, two rabbits, and a very interesting boy; My family four floors up; The scarecrows' wedding",0,,Hi! I'm Chatalog. I couldn't find any books matching your request.,0.0,0.0,0.0,1.0,0.0,0.3333,0.0,0.0
2025-12-05T03:50:26.010383,MultiQuery,witch OR wizard,"The Near Witch; You wouldn't want to be a Salem witch! : bizarre accusations you'd rather not face; Wicked : the life and times of the wicked witch of the West; Six women of Salem : the untold story of the accused and their accusers in the Salem witch trials; The lazy dragon and the bumblespells wizard; Fairy Tail. 29; The unofficial guide to crafting the world of Harry Potter : 30 magical crafts for witches and wizards -- from pencil wands to house colors tie-dye shirts; Doctor Strange; Only a witch can fly; Fairy Tail. 39; Lulu and the witch baby; The Autumnlands. Volume two, Woodland creatures; The witch's revenge; Imagine you're a wizard! = Hãy tưởng tượng bạn là Phù thuỷ",10,The Near Witch; The witchwood crown; You wouldn't want to be a Salem witch! : bizarre accusations you'd rather not face; Wicked : the life and times of the wicked witch of the West; The magician king : a novel; Bedknobs and broomsticks; Of mice and magic; An unkindness of magicians; The magic gourd ; a West African folktale; A tale of highly unusual magic,"Here are some books featuring witches:
- The Near Witch
- The Witchwood Crown
- Wicked

And some with wizards or magicians:
- The Magician King
- An Unkindness of Magicians
- Bedknobs and Broomsticks",1.0,1.0,0.6,1.0,1.0,0.283,0.0562,2.5535
2025-12-05T03:50:27.046728,MultiQuery,dragon OR magic,"Of mice and magic; 1-2-3 magic : effective discipline for children 2-12; The magic gourd ; a West African folktale; The magic school bus at the waterworks; A tale of highly unusual magic; The magic; Celtic myth & magick : harness the power of the gods and goddesses; The magician king : a novel; The magic calabash; folk tales from America's islands and Alaska.; Magic tree house incredible fact book; The dragon's eye; The lazy dragon and the bumblespells wizard; Darkness of dragons; The dragon at the North Pole; The night of wishes : or, The satanarchaeolidealcohellish notion potion; The magic door; Magic and desire; Night's blaze; Squid Kid the Magnificent; A summer spell; Hamster magic; The brightest night; 365 tarot spreads : revealing the magic in each day; More than magic; Gauge; Like magic; Harry Potter : a journey through a history of magic.; Memory and magic; The 11:11 wish; Raising dragons; Poems and magic.; The dragon's wings : the China National Aviation Corporation and the development of commercial aviation in China; Land of love and drowning; Phoebe and her Unicorn in The magic storm; Pete's dragon; Dragonwatch; Liesl & Po; Magic Mike XXL : original motion picture soundtrack.; Ship of magic; Goldeline; Icefire; The language of thorns : midnight tales and dangerous magic; Magic City. The complete first season; Doctor Strange. [2], The last days of magic; A book of spirits and thieves; Dragongirl; Dungeon crawl; Magic seal; The rules of magic; Dragon ball super. 1, Warriors from Universe 6!",10,"Dragonheart. 3, The sorcerer's curse; The magician king : a novel; Of mice and magic; Nothing up my sleeve; The witchwood crown; An unkindness of magicians; Conan : the complete quest.; Prince Caspian : the return to Narnia; Celtic myth & magick : harness the power of the gods and goddesses; A tale of highly unusual magic",**Dragonheart** and **The magician king** are two options that fit the criteria.,1.0,0.5,0.4,1.0,1.0,0.0577,0.0368,0.9994
2025-12-05T03:50:32.205297,MultiQuery,king OR queen OR kingdom,"The Greek upheaval : kings, demagogues, and bayonets; Report of the King County Regional Planning Commission to the Honorable Board of County Commissioners of King County, Washington : July, 1927.; King of shadows; The new juvenile court building; Queen Anne buyer's guide and community profile : Queen Anne Chamber of Commerce 1988; The Ulysses theme; a study in the adaptability of a traditional hero.; Elizabeth crowned queen; the pictorial record of the coronation.; Ngô Quyền và trận chiến trên sông Bạch Đằng; Denver; a pictorial history from frontier camp to Queen City of the Plains; Royal progress; one hundred years of British monarchy.; Between you & me : confessions of a comma queen; The Sunderland flying-boat queen; A king's ransom; La Reina de España = The Queen of Spain; Crooked kingdom; King John : an underrated king; Queen Alexandra.; Victoria; The Middle Kingdom; a survey of the geography, government, literature, social life, arts, and history of the Chinese empire and its inhabitants.; King County legislative district analyses; Henry IV, part I; World without end : Spain, Philip II, and the first global empire; Bionicle. The legend reborn; The magician king : a novel; EllRay Jakes the recess king!; The king of bees; The prince and the pauper; Grace Hopper : queen of computer code; The queen is dead; King County Department of Community and Environmental Division, Division of Architecture : draft environmental impact statement : Seahurst Park (plans as revised pursuant to findings of State Shoreline Hearing Board SHB #13) : pursuant to the Statement [i.e. State] Environmental Policy Act of 1974 (Chapter 43.21c R.C.W.).; The king of bones and ashes : a witches of New Orleans novel; Queen Anne : the politics of passion; The sea queen : a novel; MPTF, Metropolitan Parks Task Force : phase II report : preserving a regional legacy : proposing a countywide, 6-year, 5.5 cent levy to fund the operation and maintenance of regional and rural county parks; The iron king; Kids who rule : the remarkable lives of five child monarchs; City of Seattle draft environmental statement for North Greenwood West storm drains North Greenwood West neighborhood & Piper Creek canyon, Seattle, King County, Washington; The political philosophy of Martin Luther King, Jr.; Martin Luther King Jr. : a peaceful leader; The first queen of England : the myth of ""Bloody Mary""; Administrative analysis of the King County district courts; King County, Washington surface water design manual; Wolves of the Calla; Planning report : alcoholism services, 1972; Seattle-King County route map [cartographic material]; Like a fading shadow; Eyes on the prize. Vol. 7, The keys to the kingdom (1974-1980) ; Back to the movement(1979-1985) : America's civil rights movement; Islands at the edge : preserving the Queen Charlotte Islands wilderness; Martin Luther King, Jr.; Inactive list of incorporated cities and towns in King County as of January 1, 1956",10,"Queen Alexandra.; King John : an underrated king; Royal progress; one hundred years of British monarchy.; Elizabeth crowned queen; the pictorial record of the coronation.; Knight letter.; World without end : Spain, Philip II, and the first global empire; The magician king : a novel; When beauty tamed the beast; Bionicle. The legend reborn; The Middle Kingdom; a survey of the geography, government, literature, social life, arts, and history of the Chinese empire and its inhabitants.","**Queen Alexandra** by Georgina Battiscombe
**King John: An Underrated King** by G.E. Seel
**Royal Progress: One Hundred Years of British Monarchy** by Hector Bolitho
**Elizabeth Crowned Queen: The Pictorial Record of the Coronation** by John Arlott, John Snagge, and Sir Gerald W. Wollaston
**The Magician King: A Novel** by Lev Grossman
**The Middle Kingdom: A Survey of the Geography, Government, Literature, Social Life, Arts, and History of the Chinese Empire and Its Inhabitants** by S. Wells Williams",1.0,1.0,0.8,1.0,0.0,0.403,0.0384,5.1199
2025-12-05T03:50:33.445844,MultiQuery,adventure OR quest,"The gutsy girl : escapades for your life of epic adventure; Adventure time. Volume 12; Conan : the complete quest.; The story of the blue planet; Nightmare of the iguana; Sealab : America's forgotten quest to live and work on the ocean floor; Those magnificent sheep in their flying machine; The great outdoors cookbook : adventures in cooking under the open sky; Adventure time. [12], Thunder Road; Stickman Odyssey. Book one, An epic doodle; Down the rabbit hole : curious adventures and cautionary tales of a former Playboy bunny; The adventures of Tintin. Volume 6; Chasing portraits : a great-granddaughter's quest for her lost art legacy; How to tame a human tornado; Race the night; Quirk's quest. The lost and the found; Eloise's pirate adventure; Greenpeace captain : my adventures in protecting the future of our planet; The extraordinary adventures of Adèle Blanc-Sec. [2]; A doggone adventure; Hiking Lassen Volcanic National Park : a guide to the park's greatest hiking adventures; Navigating Early; Can you see what I see? : dream machine : a picture adventure to search and solve; The hilarious adventures of Mish and Mash : the story of how two monsters-- and you-- make the perfect joke book!; The lost compass; The half that's never been told : the real-life Reggae adventures of Doctor Dread; The way downtown : adventures in public transit; The boys in the boat : [nine Americans and their epic quest for gold at the 1936 Berlin Olympics]; My country school diary : an adventure in creative teaching; Backroads of Washington : your guide to Washington's most scenic backroad adventures; Chickens in the road : an adventure in ordinary splendor; The freedom business : including A narrative of the life and adventures of Venture, a native of Africa; Daddy's back-to-school shopping adventure; Seattle family adventures : city escapades, day trips, weekend getaways, and itineraries for fun-loving families; Quest for the city of gold; The adventures of Sherlock Holmes. Volume four; The circus of adventure; Little Bo in London : the ultimate adventure of Bonnie Boadicea; Bubble Guppies. The puppy and the ring; The Incredible Space Raiders : from space!; Guess how much I love you, the adventures of Little Nutbrown Hare. Christmas to the moon and back; Sir Cumference and the Great Knight of Angleland : a math adventure; The last cavalier : being the adventures of Count Sainte-Hermine in the age of Napoleon; This cider still tastes funny! : further adventures of a Maine game warden; The last gold diggers : being as it were, an account of a small dog's adventures, Down Under; A taste for adventure : a culinary odyssey around the world; Crocodile encounters! : and more true stories of adventures with animals; The food explorer : the true adventures of the globe-trotting botanist who transformed what America eats; The busy life of eighty-five years of Ezra Meeker. Ventures and adventures, sixty-three years of pioneer life in the old Oregon country; an account of the author's trip across the plains with an ox team, 1852; return trip, 1906-7; his cruise on Puget Sound, 1853; trip through the Natchess pass, 1854; over the Chilcoot pass; flat-boating on the Yukon, 1898. The Oregon trail.; Battle in the Overworld",10,"Quirk's quest. The lost and the found; Desert solitaire : a season in the wilderness; Adventure time. [12], Thunder Road; Conan : the complete quest.; Race the night; The story of the blue planet; Adventure time. Volume 12; Nightmare of the iguana; Pathfinder : blazing a new wilderness trail in modern America; Stickman Odyssey. Book one, An epic doodle",**Quirk's Quest: The Lost and the Found** by Robert Christie is a suitable choice for a quest-themed read.,1.0,1.0,0.8,1.0,0.0,0.0755,0.0449,1.1955
2025-12-05T03:50:34.181801,MultiQuery,fantasy OR fiction,"Secrets of a proper countess; Deep fantasy; Not my blood; The trial; Walk away; Eva y la tarta; Berry's Halloween costume trouble : read-along storybook and CD; The case of the poached egg; Kat's maps; El pez pucheros; Tucky Jo and Little Heart; The trouble with babies; Amid stars and darkness; The postman; The trick : a novel; Independence day; Always a bridesmaid; The hired man; Love & friendship : in which Jane Austen's Lady Susan Vernon is entirely vindicated : concerning the beautiful Lady Susan Vernon, her cunning daughter & the strange antagonism of the DeCourcy family; Oliver; Poppy the pirate dog and the missing treasure; Joseph had a little overcoat; A son called Gabriel : a novel; Waiting; Sticker girl; Yang guang xia de zui e; The sword of the Silver Knight; Princess Juniper of the Hourglass; Season of crimson blossoms; Ni shi guang yin pai de tang = You are the candy of time; If the fates allow : an LGBTQ holiday anthology; Feed; Dambo; Fashionably late; Hong qi qiu; You got a rock, Charlie Brown!; 5 minute Mickey Mouse stories; Noisy Nora; Ginger the stray kitten; A dog called Bear; The great cake race; Max and Bird; Blue sky; Calvin, look out! : a bookworm birdie gets glasses; Heather, the totality : a novel; Nightshade; Fright Club; Addison the April Fool's Day fairy; The Penderwicks : a summer tale of four sisters, two rabbits, and a very interesting boy; My family four floors up",10,Epic : legends of fantasy; The magician king : a novel; The witchwood crown; Under Wildwood; The magic calabash; folk tales from America's islands and Alaska.; Oliver; Kalak's journey; Of mice and magic; The sword-edged blonde; An unkindness of magicians,The search results include both fantasy and fiction books.,0.0,0.1667,0.0,1.0,0.0,0.0714,0.0415,0.6943
2025-12-05T03:50:40.530954,MultiQuery,juvenile fiction,"Secrets of a proper countess; Not my blood; The trial; Walk away; Eva y la tarta; Big George : how a shy boy became President Washington; Berry's Halloween costume trouble : read-along storybook and CD; The case of the poached egg; Teen Titans go! Couch crusaders; Kat's maps; El pez pucheros; Left for dead : a young man's search for justice for the USS Indianapolis; Tucky Jo and Little Heart; The trouble with babies; Amid stars and darkness; I, fly : the buzz about flies and how awesome they are; The postman; The trick : a novel; Independence day; Always a bridesmaid; The hired man; Greek myths; Love & friendship : in which Jane Austen's Lady Susan Vernon is entirely vindicated : concerning the beautiful Lady Susan Vernon, her cunning daughter & the strange antagonism of the DeCourcy family; Toilets; Oliver; Poppy the pirate dog and the missing treasure; Joseph had a little overcoat; A son called Gabriel : a novel; Waiting; Sticker girl; How a house is built; Statue of Liberty : Liberty, enlightening the world; Yang guang xia de zui e; Angola; The sword of the Silver Knight; Princess Juniper of the Hourglass; Messages from Mars; Season of crimson blossoms; Ni shi guang yin pai de tang = You are the candy of time; If the fates allow : an LGBTQ holiday anthology; Feed; Dambo; Fashionably late; Hong qi qiu; You got a rock, Charlie Brown!; Man walks on the Moon; 5 minute Mickey Mouse stories; Noisy Nora; Ginger the stray kitten; A dog called Bear",10,Viral; Amid stars and darkness; Primer día en las uvas; Someone new; Echo; Tool school; A curious tale of the in-between; Operation: secret recipe; Beyond the red; Dan's plan,"Sure, here's a concise list of juvenile fiction books:

1. Viral by Alex Van Tol
2. Amid Stars and Darkness by Chani Lynn Feener
3. Primer día en las uvas by L. King Pérez
4. Someone New by Anne Sibley O'Brien
5. Echo by Alyson Noël
6. Tool School by Joan Holub
7. A Curious Tale of the In-Between by Lauren DeStefano
8. Operation: Secret Recipe by Geronimo Stilton
9. Beyond the Red by Ava Jae
10. Dan's Plan by Lynn Maslen Kertell",1.0,0.5,0.2,1.0,1.0,1.0,0.0995,6.2494
2025-12-05T03:50:43.720151,MultiQuery,romance fiction,"Secrets of a proper countess; Not my blood; The trial; Walk away; Eva y la tarta; Berry's Halloween costume trouble : read-along storybook and CD; The case of the poached egg; Kat's maps; El pez pucheros; Tucky Jo and Little Heart; The trouble with babies; Amid stars and darkness; The postman; The trick : a novel; Independence day; Always a bridesmaid; The hired man; Love & friendship : in which Jane Austen's Lady Susan Vernon is entirely vindicated : concerning the beautiful Lady Susan Vernon, her cunning daughter & the strange antagonism of the DeCourcy family; Oliver; Poppy the pirate dog and the missing treasure; Joseph had a little overcoat; A son called Gabriel : a novel; Waiting; Sticker girl; Yang guang xia de zui e; The sword of the Silver Knight; Princess Juniper of the Hourglass; Season of crimson blossoms; Ni shi guang yin pai de tang = You are the candy of time; If the fates allow : an LGBTQ holiday anthology; Feed; Dambo; Fashionably late; Hong qi qiu; You got a rock, Charlie Brown!; 5 minute Mickey Mouse stories; Noisy Nora; Ginger the stray kitten; A dog called Bear; The great cake race; Max and Bird; Blue sky; Calvin, look out! : a bookworm birdie gets glasses; Heather, the totality : a novel; Nightshade; Fright Club; Addison the April Fool's Day fairy; The Penderwicks : a summer tale of four sisters, two rabbits, and a very interesting boy; My family four floors up; The scarecrows' wedding",10,"Love, lies and spies; On Turpentine Lane; Juliet saves the day!; The sword-edged blonde; Key of knowledge; Secrets of a proper countess; Pretty, nasty, lovely; After Anna; My brilliant friend : childhood, adolescence; Under Wildwood","Here are some romance fiction titles:
- *Love, Lies and Spies* by Cindy Anstey
- *On Turpentine Lane* by Elinor Lipman
- *The Sword-Edged Blonde* by Alex Bledsoe
- *Key of Knowledge* by Nora Roberts
- *Secrets of a Proper Countess* by Lecia Cornwall",0.0,0.1667,0.0,1.0,1.0,0.1628,0.0637,3.1253
